impact_method_name;impact_cat_name;flow_name;flow_category_subcompart;CF_formula;uncert_type_name;uncert_param1;uncert_param2;uncert_param3;CF_per_unit_name;ef_UUID;IW_ef;Stoechiometric_ratio;IW_Sample_CF_Mean;IW_Sample_CF_Variance;IW_Sample_CF_Std dev;IW_Sample_CF_Min;IW_Sample_CF_Max;beta_param_min;beta_param_max;beta_param_alpha;beta_param_beta;CF_unit
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, from urban, discontinuously built;unspecified resource;-168.8913863;triangle;-166.2035984;-168.8913863;-183.7061033;m2;1e033b47-5e2f-4fd4-acc3-df3e2e3e56a5;Artificial areas;-1;-168.8913863;39.81881693;6.310215284;-183.7061033;-166.2035984;-183.7061033;-166.2035984;1.0337E-14;1.87542E-15;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, from urban, green area;land;-168.8913863;triangle;-166.2035984;-168.8913863;-183.7061033;m2;178463a8-4cb3-4a8b-90d6-e360c6a68f38;Artificial areas;-1;-168.8913863;39.81881693;6.310215284;-183.7061033;-166.2035984;-183.7061033;-166.2035984;1.0337E-14;1.87542E-15;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, from urban/industrial fallow (non-use);land;-168.8913863;triangle;-166.2035984;-168.8913863;-183.7061033;m2;ab1be93d-4439-4a05-8588-d4fe2e177871;Artificial areas;-1;-168.8913863;39.81881693;6.310215284;-183.7061033;-166.2035984;-183.7061033;-166.2035984;1.0337E-14;1.87542E-15;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, from water bodies, artificial;land;-168.8913863;triangle;-166.2035984;-168.8913863;-183.7061033;m2;9c08496f-7895-44f9-8686-fe3154392da4;Artificial areas;-1;-168.8913863;39.81881693;6.310215284;-183.7061033;-166.2035984;-183.7061033;-166.2035984;1.0337E-14;1.87542E-15;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, from water bodies, artificial;unspecified resource;-168.8913863;triangle;-166.2035984;-168.8913863;-183.7061033;m2;34f9fc3a-0406-4a90-b85f-7df531350944;Artificial areas;-1;-168.8913863;39.81881693;6.310215284;-183.7061033;-166.2035984;-183.7061033;-166.2035984;1.0337E-14;1.87542E-15;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, from water courses, artificial;land;-168.8913863;triangle;-166.2035984;-168.8913863;-183.7061033;m2;631d9552-1190-4edf-abc9-319139c90bd4;Artificial areas;-1;-168.8913863;39.81881693;6.310215284;-183.7061033;-166.2035984;-183.7061033;-166.2035984;1.0337E-14;1.87542E-15;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, from water courses, artificial;unspecified resource;-168.8913863;triangle;-166.2035984;-168.8913863;-183.7061033;m2;cbdd7871-f1a9-46ca-bd95-5863d459d34a;Artificial areas;-1;-168.8913863;39.81881693;6.310215284;-183.7061033;-166.2035984;-183.7061033;-166.2035984;1.0337E-14;1.87542E-15;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, from wetland, coastal (non-use);land;0;none;0;0;0;m2;092a0fe9-5959-4758-a74b-799dfa8cd05a;Forest/Grassland, not used;-1;0;0;0;0;0;0;0;0;0;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, from wetland, inland (non-use);land;0;none;0;0;0;m2;b639d526-f5b7-4f5e-bd9e-e536db24c08b;Forest/Grassland, not used;-1;0;0;0;0;0;0;0;0;0;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, from wetlands, inland;land;0;none;0;0;0;m2;ca6db37c-1592-4468-8a0f-ec35ca8b5c76;Forest/Grassland, not used;-1;0;0;0;0;0;0;0;0;0;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to agriculture;land;22.66000569;triangle;17.86073994;22.66000569;62.9329279;m2;28e5f69f-7b2e-4e31-9725-d407b2964b3f;Agriculture, mosaic (Agroforestry);1;22.66000569;193.2804562;13.90253416;17.86073994;62.9329279;17.86073994;62.9329279;4.01935E-16;3.37282E-15;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to agriculture + forest;land;22.66000569;triangle;17.86073994;22.66000569;62.9329279;m2;2e785337-a069-3d02-4c59-000033481da0;Agriculture, mosaic (Agroforestry);1;22.66000569;193.2804562;13.90253416;17.86073994;62.9329279;17.86073994;62.9329279;4.01935E-16;3.37282E-15;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to annual crop;land;159.166675;triangle;32.06385025;159.166675;315.786837;m2;76292ccb-383a-44d2-9460-3559057aef47;Annual crops;1;159.166675;17636.88539;132.8039359;32.06385025;315.786837;32.06385025;315.786837;0.057658156;0.071048222;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to annual crop, flooded crop;land;159.166675;triangle;32.06385025;159.166675;315.786837;m2;55893abb-69ff-4a33-9349-a8d37a172537;Annual crops;1;159.166675;17636.88539;132.8039359;32.06385025;315.786837;32.06385025;315.786837;0.057658156;0.071048222;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to annual crop, greenhouse;land;159.166675;triangle;32.06385025;159.166675;315.786837;m2;891b2f36-c1cb-495a-9f27-be7b583eaf1b;Annual crops;1;159.166675;17636.88539;132.8039359;32.06385025;315.786837;32.06385025;315.786837;0.057658156;0.071048222;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to annual crop, irrigated;land;159.166675;triangle;32.06385025;159.166675;315.786837;m2;7381c88b-dc3f-4aff-9ae7-261b8216fac2;Annual crops;1;159.166675;17636.88539;132.8039359;32.06385025;315.786837;32.06385025;315.786837;0.057658156;0.071048222;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to annual crop, irrigated, extensive;land;159.166675;triangle;32.06385025;159.166675;315.786837;m2;8d59bb59-b416-41c2-adab-bba044237346;Annual crops;1;159.166675;17636.88539;132.8039359;32.06385025;315.786837;32.06385025;315.786837;0.057658156;0.071048222;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to annual crop, irrigated, intensive;land;159.166675;triangle;32.06385025;159.166675;315.786837;m2;55c8f839-9908-45c2-bc1b-df7a3f7b34f3;Annual crops;1;159.166675;17636.88539;132.8039359;32.06385025;315.786837;32.06385025;315.786837;0.057658156;0.071048222;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to annual crop, non-irrigated;land;159.166675;triangle;32.06385025;159.166675;315.786837;m2;36995b1f-0e88-439a-9295-7029d9bfc9e7;Annual crops;1;159.166675;17636.88539;132.8039359;32.06385025;315.786837;32.06385025;315.786837;0.057658156;0.071048222;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to annual crop, non-irrigated, extensive;land;159.166675;triangle;32.06385025;159.166675;315.786837;m2;8c81249c-0541-4b04-812e-d1578a35c7f1;Annual crops;1;159.166675;17636.88539;132.8039359;32.06385025;315.786837;32.06385025;315.786837;0.057658156;0.071048222;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to annual crop, non-irrigated, intensive;land;159.166675;triangle;32.06385025;159.166675;315.786837;m2;6a9cb1f7-2d28-4fa5-acd0-456cc1cfd72f;Annual crops;1;159.166675;17636.88539;132.8039359;32.06385025;315.786837;32.06385025;315.786837;0.057658156;0.071048222;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to arable;land;159.166675;triangle;32.06385025;159.166675;315.786837;m2;c3f83a91-4888-41a4-add9-fd01678a1e5f;Annual crops;1;159.166675;17636.88539;132.8039359;32.06385025;315.786837;32.06385025;315.786837;0.057658156;0.071048222;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to arable;unspecified resource;159.166675;triangle;32.06385025;159.166675;315.786837;m2;7411975d-4167-467f-b36d-89eb1e83eeac;Annual crops;1;159.166675;17636.88539;132.8039359;32.06385025;315.786837;32.06385025;315.786837;0.057658156;0.071048222;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to arable, fallow;land;159.166675;triangle;32.06385025;159.166675;315.786837;m2;7b830424-436d-428c-b2ad-3e93f3115d7b;Annual crops;1;159.166675;17636.88539;132.8039359;32.06385025;315.786837;32.06385025;315.786837;0.057658156;0.071048222;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to arable, non-irrigated;land;159.166675;triangle;32.06385025;159.166675;315.786837;m2;e97b784a-ec09-4b1b-9f14-cc0ce9799c9e;Annual crops;1;159.166675;17636.88539;132.8039359;32.06385025;315.786837;32.06385025;315.786837;0.057658156;0.071048222;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to arable, non-irrigated;unspecified resource;159.166675;triangle;32.06385025;159.166675;315.786837;m2;19f7928a-99ea-4206-b957-f06834edeb1b;Annual crops;1;159.166675;17636.88539;132.8039359;32.06385025;315.786837;32.06385025;315.786837;0.057658156;0.071048222;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to arable, non-irrigated, diverse-intensive;land;159.166675;triangle;32.06385025;159.166675;315.786837;m2;91a067cc-543a-4d73-a0c0-feb1f8935756;Annual crops;1;159.166675;17636.88539;132.8039359;32.06385025;315.786837;32.06385025;315.786837;0.057658156;0.071048222;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to arable, non-irrigated, diverse-intensive;unspecified resource;159.166675;triangle;32.06385025;159.166675;315.786837;m2;9497544b-a783-486e-a029-1f042de08741;Annual crops;1;159.166675;17636.88539;132.8039359;32.06385025;315.786837;32.06385025;315.786837;0.057658156;0.071048222;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to arable, non-irrigated, fallow;land;159.166675;triangle;32.06385025;159.166675;315.786837;m2;54b82481-32a3-4e82-bac7-1df475dbc80c;Annual crops;1;159.166675;17636.88539;132.8039359;32.06385025;315.786837;32.06385025;315.786837;0.057658156;0.071048222;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to arable, non-irrigated, fallow;unspecified resource;159.166675;triangle;32.06385025;159.166675;315.786837;m2;9348a45e-047c-4f05-9794-648e9b9dae33;Annual crops;1;159.166675;17636.88539;132.8039359;32.06385025;315.786837;32.06385025;315.786837;0.057658156;0.071048222;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to arable, non-irrigated, monotone-intensive;land;159.166675;triangle;32.06385025;159.166675;315.786837;m2;2e52cbfa-94d7-432b-892f-431daa71a6ef;Annual crops;1;159.166675;17636.88539;132.8039359;32.06385025;315.786837;32.06385025;315.786837;0.057658156;0.071048222;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to arable, non-irrigated, monotone-intensive;unspecified resource;159.166675;triangle;32.06385025;159.166675;315.786837;m2;d1707523-ac5e-4145-9676-386da2a30a7c;Annual crops;1;159.166675;17636.88539;132.8039359;32.06385025;315.786837;32.06385025;315.786837;0.057658156;0.071048222;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to arable, organic;land;159.166675;triangle;32.06385025;159.166675;315.786837;m2;2e1a4ab8-76e5-44cf-a726-ea75ac62efac;Annual crops;1;159.166675;17636.88539;132.8039359;32.06385025;315.786837;32.06385025;315.786837;0.057658156;0.071048222;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to arable, organic;unspecified resource;159.166675;triangle;32.06385025;159.166675;315.786837;m2;451e6159-6db9-430a-82c6-2452d120431a;Annual crops;1;159.166675;17636.88539;132.8039359;32.06385025;315.786837;32.06385025;315.786837;0.057658156;0.071048222;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to bare area (non-use);land;0;none;0;0;0;m2;b069cfe4-bfd6-4989-a9a4-c732d05bbae5;Forest/Grassland, not used;1;0;0;0;0;0;0;0;0;0;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to cropland fallow (non-use);land;0;none;0;0;0;m2;54d80309-72da-4786-abf7-06b68526d8c9;Forest/Grassland, not used;1;0;0;0;0;0;0;0;0;0;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to dump site;land;168.8913863;triangle;166.2035984;168.8913863;183.7061033;m2;90a5a447-af6f-421a-8201-011f07ad1150;Artificial areas;1;168.8913863;39.81881693;6.310215284;166.2035984;183.7061033;166.2035984;183.7061033;1.87542E-15;1.0337E-14;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to dump site;unspecified resource;168.8913863;triangle;166.2035984;168.8913863;183.7061033;m2;3abec56e-98ea-44d2-b91d-7ae9bcd2141d;Artificial areas;1;168.8913863;39.81881693;6.310215284;166.2035984;183.7061033;166.2035984;183.7061033;1.87542E-15;1.0337E-14;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to dump site, benthos;land;168.8913863;triangle;166.2035984;168.8913863;183.7061033;m2;9b5b8c40-38fe-42fb-8130-56c15e485fd0;Artificial areas;1;168.8913863;39.81881693;6.310215284;166.2035984;183.7061033;166.2035984;183.7061033;1.87542E-15;1.0337E-14;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to dump site, benthos;unspecified resource;168.8913863;triangle;166.2035984;168.8913863;183.7061033;m2;92138f4d-5e83-41fb-a202-6d59c36d5231;Artificial areas;1;168.8913863;39.81881693;6.310215284;166.2035984;183.7061033;166.2035984;183.7061033;1.87542E-15;1.0337E-14;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to dump site, inert material landfill;land;168.8913863;triangle;166.2035984;168.8913863;183.7061033;m2;d10b390c-9d0c-4f59-b31d-3d0d70e77a35;Artificial areas;1;168.8913863;39.81881693;6.310215284;166.2035984;183.7061033;166.2035984;183.7061033;1.87542E-15;1.0337E-14;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to dump site, inert material landfill;unspecified resource;168.8913863;triangle;166.2035984;168.8913863;183.7061033;m2;267ca4fd-2526-451e-86e0-796318d509b6;Artificial areas;1;168.8913863;39.81881693;6.310215284;166.2035984;183.7061033;166.2035984;183.7061033;1.87542E-15;1.0337E-14;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to dump site, residual material landfill;land;168.8913863;triangle;166.2035984;168.8913863;183.7061033;m2;8f5c8cb3-dccd-45da-9f1f-d1c61cd789c3;Artificial areas;1;168.8913863;39.81881693;6.310215284;166.2035984;183.7061033;166.2035984;183.7061033;1.87542E-15;1.0337E-14;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to dump site, residual material landfill;unspecified resource;168.8913863;triangle;166.2035984;168.8913863;183.7061033;m2;c8c9bc86-8649-4637-a435-c2b52d5e1ddf;Artificial areas;1;168.8913863;39.81881693;6.310215284;166.2035984;183.7061033;166.2035984;183.7061033;1.87542E-15;1.0337E-14;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to dump site, sanitary landfill;land;168.8913863;triangle;166.2035984;168.8913863;183.7061033;m2;1a568858-efa8-4c2a-b46e-82b6e66b6072;Artificial areas;1;168.8913863;39.81881693;6.310215284;166.2035984;183.7061033;166.2035984;183.7061033;1.87542E-15;1.0337E-14;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to dump site, sanitary landfill;unspecified resource;168.8913863;triangle;166.2035984;168.8913863;183.7061033;m2;5cf68994-cf11-4e37-9834-1f0e1c382fa5;Artificial areas;1;168.8913863;39.81881693;6.310215284;166.2035984;183.7061033;166.2035984;183.7061033;1.87542E-15;1.0337E-14;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to dump site, slag compartment;land;168.8913863;triangle;166.2035984;168.8913863;183.7061033;m2;d73b27a2-81bd-4264-baa5-ce4aca3545be;Artificial areas;1;168.8913863;39.81881693;6.310215284;166.2035984;183.7061033;166.2035984;183.7061033;1.87542E-15;1.0337E-14;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to dump site, slag compartment;unspecified resource;168.8913863;triangle;166.2035984;168.8913863;183.7061033;m2;60fbcca2-15a2-4791-ab89-09921211487f;Artificial areas;1;168.8913863;39.81881693;6.310215284;166.2035984;183.7061033;166.2035984;183.7061033;1.87542E-15;1.0337E-14;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to field margin/hedgerow;land;23.08479162;triangle;0;23.08479162;62.46007511;m2;5c8177fc-addc-4756-baaa-4af492c0427b;Secondary Vegetation;1;23.08479162;299.6887801;17.3115216;0;62.46007511;0;62.46007511;0.751399527;1.28164767;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to forest;land;37.34469997;triangle;0.493290004;37.34469997;91.41197914;m2;bba9f623-5919-4ef3-b98d-c94af1553179;Forest, used;1;37.34469997;1360.280826;36.88198512;0.493290004;91.41197914;0.493290004;91.41197914;0.188369003;0.27636933;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to forest;unspecified resource;37.34469997;triangle;0.493290004;37.34469997;91.41197914;m2;9be62afc-89f5-4c81-86b0-e3fec4dbd311;Forest, used;1;37.34469997;1360.280826;36.88198512;0.493290004;91.41197914;0.493290004;91.41197914;0.188369003;0.27636933;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to forest, extensive;land;37.34469997;triangle;0.493290004;37.34469997;91.41197914;m2;dae78878-37f4-4012-a9ea-62a0e9bb6720;Forest, used;1;37.34469997;1360.280826;36.88198512;0.493290004;91.41197914;0.493290004;91.41197914;0.188369003;0.27636933;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to forest, extensive;unspecified resource;37.34469997;triangle;0.493290004;37.34469997;91.41197914;m2;3abea18f-cd91-4106-b23d-093c49427525;Forest, used;1;37.34469997;1360.280826;36.88198512;0.493290004;91.41197914;0.493290004;91.41197914;0.188369003;0.27636933;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to forest, intensive;land;37.34469997;triangle;0.493290004;37.34469997;91.41197914;m2;d264f35c-7f48-47d8-885b-057bdafa04a3;Forest, used;1;37.34469997;1360.280826;36.88198512;0.493290004;91.41197914;0.493290004;91.41197914;0.188369003;0.27636933;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to forest, intensive;unspecified resource;37.34469997;triangle;0.493290004;37.34469997;91.41197914;m2;c16d78c6-a944-4bfa-8e7a-b292b5b49d2e;Forest, used;1;37.34469997;1360.280826;36.88198512;0.493290004;91.41197914;0.493290004;91.41197914;0.188369003;0.27636933;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to forest, intensive, clear-cutting;land;37.34469997;triangle;0.493290004;37.34469997;91.41197914;m2;cdbfd224-21fe-457e-a47d-26a525965051;Forest, used;1;37.34469997;1360.280826;36.88198512;0.493290004;91.41197914;0.493290004;91.41197914;0.188369003;0.27636933;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to forest, intensive, clear-cutting;unspecified resource;37.34469997;triangle;0.493290004;37.34469997;91.41197914;m2;0cab58d3-f449-48d4-94bd-ec09d19736d6;Forest, used;1;37.34469997;1360.280826;36.88198512;0.493290004;91.41197914;0.493290004;91.41197914;0.188369003;0.27636933;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to forest, intensive, normal;land;37.34469997;triangle;0.493290004;37.34469997;91.41197914;m2;994d61de-fbb0-4187-a4d4-b11c3c2b9102;Forest, used;1;37.34469997;1360.280826;36.88198512;0.493290004;91.41197914;0.493290004;91.41197914;0.188369003;0.27636933;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to forest, intensive, normal;unspecified resource;37.34469997;triangle;0.493290004;37.34469997;91.41197914;m2;43c326df-fae0-4e31-a1f2-5a9dcf3f2244;Forest, used;1;37.34469997;1360.280826;36.88198512;0.493290004;91.41197914;0.493290004;91.41197914;0.188369003;0.27636933;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to forest, intensive, short-cycle;land;37.34469997;triangle;0.493290004;37.34469997;91.41197914;m2;3573b5ab-5158-4048-a364-aad9e706acb4;Forest, used;1;37.34469997;1360.280826;36.88198512;0.493290004;91.41197914;0.493290004;91.41197914;0.188369003;0.27636933;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to forest, intensive, short-cycle;unspecified resource;37.34469997;triangle;0.493290004;37.34469997;91.41197914;m2;0775d4c9-2c91-4a0d-a4a7-1c6b96e47ea4;Forest, used;1;37.34469997;1360.280826;36.88198512;0.493290004;91.41197914;0.493290004;91.41197914;0.188369003;0.27636933;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to forest, primary (non-use);land;0;none;0;0;0;m2;90495e93-e89d-4405-85e9-250cc3706cda;Forest/Grassland, not used;1;0;0;0;0;0;0;0;0;0;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to forest, secondary (non-use);land;0;none;0;0;0;m2;728f595c-7f03-43b7-8003-b2f9898a68d0;Forest/Grassland, not used;1;0;0;0;0;0;0;0;0;0;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to grassland, natural (non-use);land;0;none;0;0;0;m2;0cd281f8-78a2-4060-a188-295fc0eb8ecf;Forest/Grassland, not used;1;0;0;0;0;0;0;0;0;0;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to grassland, natural, for livestock grazing;land;39.43611433;triangle;-10.21539016;39.43611433;216.064678;m2;710a323d-a405-4859-8bcd-bdada550806a;Pasture/meadow;1;39.43611433;3047.047121;55.2000645;-10.21539016;216.064678;-10.21539016;216.064678;0.412114166;1.466040838;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to heterogeneous, agricultural;land;22.66000569;triangle;17.86073994;22.66000569;62.9329279;m2;fdda4f8e-b620-4df6-92a9-101a251d2f42;Agriculture, mosaic (Agroforestry);1;22.66000569;193.2804562;13.90253416;17.86073994;62.9329279;17.86073994;62.9329279;4.01935E-16;3.37282E-15;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to heterogeneous, agricultural;unspecified resource;22.66000569;triangle;17.86073994;22.66000569;62.9329279;m2;9607e93d-3572-461f-bb2c-8597cc23bab0;Agriculture, mosaic (Agroforestry);1;22.66000569;193.2804562;13.90253416;17.86073994;62.9329279;17.86073994;62.9329279;4.01935E-16;3.37282E-15;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to industrial area;land;168.8913863;triangle;166.2035984;168.8913863;183.7061033;m2;8a00b5c3-2465-4520-9f43-22a64c846b6c;Artificial areas;1;168.8913863;39.81881693;6.310215284;166.2035984;183.7061033;166.2035984;183.7061033;1.87542E-15;1.0337E-14;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to industrial area;unspecified resource;168.8913863;triangle;166.2035984;168.8913863;183.7061033;m2;b5d37ef1-0d36-4c00-8a38-54bbdc5e1eda;Artificial areas;1;168.8913863;39.81881693;6.310215284;166.2035984;183.7061033;166.2035984;183.7061033;1.87542E-15;1.0337E-14;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to industrial area, benthos;land;168.8913863;triangle;166.2035984;168.8913863;183.7061033;m2;c7d2cf2d-0d21-45f7-9769-b07f3e53b76a;Artificial areas;1;168.8913863;39.81881693;6.310215284;166.2035984;183.7061033;166.2035984;183.7061033;1.87542E-15;1.0337E-14;PDF.m2.yr
IMPACTWorld+ - Endpoint - only with spatial variability;Land transformation, biodiversity, GLO, with uncert;Transformation, to industrial area, benthos;unspecified resource;168.8913863;triangle;166.2035984;168.8913863;183.7061033;m2;e6dd1a4b-0a12-4b46-9245-6ec9b63c8255;Artificial areas;1;168.8913863;39.81881693;6.310215284;166.2035984;183.7061033;166.2035984;183.7061033;1.87542E-15;1.0337E-14;PDF.m2.yr
